"year","month","region","subregion","country","passenger_count","ctry_cntr_long","ctry_cntr_lat"
2018,"october","Asia","East Asia","Korea",125236,-32.3073484848485,36.3019696969697
2018,"october","Asia","East Asia","Macau",730,NA,NA
2018,"october","Asia","East Asia","Taiwan",19498,-39.2136734693877,24.0868367346939
2018,"october","Asia","Middle East","Bahrain",258,-109.447272727273,26.1736363636364
2018,"october","Asia","Middle East","Egypt",203,-128.630588235294,29.4472549019608
2018,"october","Asia","Middle East","Jordan",84,-124.15642384106,32.0415894039735
2018,"october","Asia","Middle East","Kuwait",502,-112.027714285714,29.2714285714286
2018,"october","Asia","Middle East","Oman",200,-102.48380952381,22.9366666666667
2018,"october","Asia","Middle East","Qatar",209,-108.735555555556,25.3366666666667
2018,"october","Asia","Middle East","Saudi Arabia",3211,-115.712795698925,23.777311827957
2018,"october","Asia","Middle East","United Arab Emirates",680,-104.391111111111,25.18
2018,"october","Asia","South Asia","Bangladesh",531,-69.7788111888112,23.7406293706294
2018,"october","Asia","South Asia","India",9033,-80.6390758047767,21.5019210799585
2018,"october","Asia","South Asia","Iran",195,-108.556127819549,33.8924812030075
2018,"october","Asia","South Asia","Nepal",322,-75.3217307692308,27.6073076923077
2018,"october","Asia","South Asia","Pakistan",491,-89.0981339712919,29.9402631578947
2018,"october","Asia","South Asia","Sri Lanka",516,-79.6352112676057,7.26901408450704
2018,"october","Australasia & The Pacific","Australasia & The Pacific","Australia",20551,-15.7823004694836,-30.319014084507
2018,"october","Australasia & The Pacific","Australasia & The Pacific","Guam",1728,-15.2292592592593,13.4496296296296
2018,"october","Australasia & The Pacific","Australasia & The Pacific","Nauru",2,6.90999999999997,-0.55
2018,"october","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2335,13.6360507246377,-40.5059420289855
2018,"october","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",730,-13.0243902439024,-6.12756097560976
2018,"october","Europe","Eastern Europe","Commonwealth Of Independent States",745,NA,NA
2018,"october","Europe","Eastern Europe","Poland",655,-141.010615034169,51.843735763098
2018,"october","Europe","Eastern Europe","Russian Federation",1420,-104.664588832487,53.6329137055838
2018,"october","Europe","Eastern Mediterranean Europe","Israel",1899,-124.919067357513,32.3195336787565
2018,"october","Europe","Eastern Mediterranean Europe","Turkey",540,-125.645423514539,39.2837547408344
2018,"october","Europe","Northern Europe","Denmark",965,-149.482451612903,55.8588709677419
2018,"october","Europe","Northern Europe","Finland",535,-135.20176744186,62.2486046511628
2018,"october","Europe","Northern Europe","Ireland",1144,-167.659333333333,53.1170909090909
2018,"october","Europe","Northern Europe","Norway",1134,-149.670952380952,62.0989355742297
2018,"october","Europe","Northern Europe","Sweden",1051,-144.479326923077,58.9549038461538
2018,"october","Europe","Northern Europe","United Kingdom",14714,-161.96267027027,52.9356972972973
2018,"october","Europe","Southern Europe","Greece",272,-136.79204,38.98216
2018,"october","Europe","Southern Europe","Italy",2007,-147.610994923858,42.7972182741117
2018,"october","Europe","Southern Europe","Portugal",475,-168.546278538813,39.9041552511416
2018,"october","Europe","Southern Europe","Spain",2650,-162.8159375,40.0899421296296
2018,"october","Europe","Western Europe","Andorra",0,-158.461428571429,42.5342857142857
2018,"october","Europe","Western Europe","Austria",761,-145.891361702128,47.6804680851064
2018,"october","Europe","Western Europe","Belgium",953,-155.426974637681,50.7387862318841
2018,"october","Europe","Western Europe","France",3397,-157.2156,47.37819
2018,"october","Europe","Western Europe","Germany",5484,-150.696603206413,50.8155811623246
2018,"october","Europe","Western Europe","Luxembourg",34,-153.907505285412,49.7718181818182
2018,"october","Europe","Western Europe","Netherlands",2018,-154.601603773585,52.0650943396226
2018,"october","Europe","Western Europe","Switzerland",1609,-151.942360774818,47.0366101694915
2018,"october","Others & Unspecified","Others & Unspecified","Residences",4288,NA,NA
2018,"november","Africa","Africa","Nigeria",187,-152.464510556622,9.04612284069098
2018,"november","Africa","Africa","South Africa",527,-132.876814159292,-28.5941592920354
2018,"november","America","North America","Canada",18637,112.832333696838,48.1319847328244
2018,"november","America","North America","Mexico",431,100.133599574015,20.7982747603834
2018,"november","America","North America","USA",79089,104.870802407222,37.4450351053159
2018,"november","America","South America","Argentina",182,137.710731707317,-33.5251219512195
2018,"november","America","South America","Brazil",601,153.832635897436,-17.5192102564103
2018,"november","America","South America","Colombia",224,125.168682877406,5.70347517730496
2018,"november","America","South America","Peru",112,123.582095588235,-9.93136029411765
2018,"november","America","South America","Venezuela",61,131.974711538462,9.79432692307692
2018,"november","Asia","ASEAN","Brunei",793,-45.374,4.73
2018,"november","Asia","ASEAN","Cambodia",443,-55.1844,12.2416
2018,"november","Asia","ASEAN","Indonesia",6642,-49.7179831932773,-5.32147058823529
2018,"november","Asia","ASEAN","Laos",167,-55.9455555555555,18.0761111111111
2018,"november","Asia","ASEAN","Malaysia",12649,-56.2003067484662,3.87441717791411
2018,"november","Asia","ASEAN","Myanmar",883,-63.8993939393939,18.9172727272727
2018,"november","Asia","ASEAN","Singapore",13910,-56.15,1.3
2018,"november","Asia","ASEAN","Thailand",4816,-58.8763822525597,14.4172354948805
2018,"november","Asia","ASEAN","Vietnam",4113,-53.5057352941176,16.3188235294118
2018,"november","Asia","East Asia","China",87243,-44.1156278026906,34.0535201793722
2018,"november","Asia","East Asia","Hongkong",7093,NA,NA
2018,"november","Asia","East Asia","Japan",47776,-23.1284684684684,35.605975975976
2018,"november","Asia","East Asia","Korea",122390,-32.3073484848485,36.3019696969697
2018,"november","Asia","East Asia","Macau",625,NA,NA
2018,"november","Asia","East Asia","Taiwan",16589,-39.2136734693877,24.0868367346939
2018,"november","Asia","Middle East","Bahrain",283,-109.447272727273,26.1736363636364
2018,"november","Asia","Middle East","Egypt",202,-128.630588235294,29.4472549019608
2018,"november","Asia","Middle East","Jordan",114,-124.15642384106,32.0415894039735
2018,"november","Asia","Middle East","Kuwait",507,-112.027714285714,29.2714285714286
2018,"november","Asia","Middle East","Oman",253,-102.48380952381,22.9366666666667
2018,"november","Asia","Middle East","Qatar",180,-108.735555555556,25.3366666666667
2018,"november","Asia","Middle East","Saudi Arabia",3452,-115.712795698925,23.777311827957
2018,"november","Asia","Middle East","United Arab Emirates",790,-104.391111111111,25.18
2018,"november","Asia","South Asia","Bangladesh",573,-69.7788111888112,23.7406293706294
2018,"november","Asia","South Asia","India",11297,-80.6390758047767,21.5019210799585
2018,"november","Asia","South Asia","Iran",194,-108.556127819549,33.8924812030075
2018,"november","Asia","South Asia","Nepal",328,-75.3217307692308,27.6073076923077
2018,"november","Asia","South Asia","Pakistan",524,-89.0981339712919,29.9402631578947
2018,"november","Asia","South Asia","Sri Lanka",553,-79.6352112676057,7.26901408450704
2018,"november","Australasia & The Pacific","Australasia & The Pacific","Australia",21167,-15.7823004694836,-30.319014084507
2018,"november","Australasia & The Pacific","Australasia & The Pacific","Guam",2088,-15.2292592592593,13.4496296296296
2018,"november","Australasia & The Pacific","Australasia & The Pacific","Nauru",7,6.90999999999997,-0.55
2018,"november","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2487,13.6360507246377,-40.5059420289855
2018,"november","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",802,-13.0243902439024,-6.12756097560976
2018,"november","Europe","Eastern Europe","Commonwealth Of Independent States",990,NA,NA
2018,"november","Europe","Eastern Europe","Poland",835,-141.010615034169,51.843735763098
2018,"november","Europe","Eastern Europe","Russian Federation",2011,-104.664588832487,53.6329137055838
2018,"november","Europe","Eastern Mediterranean Europe","Israel",1137,-124.919067357513,32.3195336787565
2018,"november","Europe","Eastern Mediterranean Europe","Turkey",784,-125.645423514539,39.2837547408344
2018,"november","Europe","Northern Europe","Denmark",1146,-149.482451612903,55.8588709677419
2018,"november","Europe","Northern Europe","Finland",693,-135.20176744186,62.2486046511628
2018,"november","Europe","Northern Europe","Ireland",1332,-167.659333333333,53.1170909090909
2018,"november","Europe","Northern Europe","Norway",1328,-149.670952380952,62.0989355742297
2018,"november","Europe","Northern Europe","Sweden",1528,-144.479326923077,58.9549038461538
2018,"november","Europe","Northern Europe","United Kingdom",16247,-161.96267027027,52.9356972972973
2018,"november","Europe","Southern Europe","Greece",424,-136.79204,38.98216
2018,"november","Europe","Southern Europe","Italy",2220,-147.610994923858,42.7972182741117
2018,"november","Europe","Southern Europe","Portugal",777,-168.546278538813,39.9041552511416
2018,"november","Europe","Southern Europe","Spain",3415,-162.8159375,40.0899421296296
2018,"november","Europe","Western Europe","Andorra",2,-158.461428571429,42.5342857142857
2018,"november","Europe","Western Europe","Austria",891,-145.891361702128,47.6804680851064
2018,"november","Europe","Western Europe","Belgium",1181,-155.426974637681,50.7387862318841
2018,"november","Europe","Western Europe","France",4580,-157.2156,47.37819
2018,"november","Europe","Western Europe","Germany",6733,-150.696603206413,50.8155811623246
2018,"november","Europe","Western Europe","Luxembourg",47,-153.907505285412,49.7718181818182
2018,"november","Europe","Western Europe","Netherlands",2730,-154.601603773585,52.0650943396226
2018,"november","Europe","Western Europe","Switzerland",2048,-151.942360774818,47.0366101694915
2018,"november","Others & Unspecified","Others & Unspecified","Residences",5301,NA,NA
2018,"december","Africa","Africa","Nigeria",168,-152.464510556622,9.04612284069098
2018,"december","Africa","Africa","South Africa",560,-132.876814159292,-28.5941592920354
2018,"december","America","North America","Canada",29666,112.832333696838,48.1319847328244
2018,"december","America","North America","Mexico",302,100.133599574015,20.7982747603834
2018,"december","America","North America","USA",104597,104.870802407222,37.4450351053159
2018,"december","America","South America","Argentina",208,137.710731707317,-33.5251219512195
2018,"december","America","South America","Brazil",0,153.832635897436,-17.5192102564103
2018,"december","America","South America","Colombia",230,125.168682877406,5.70347517730496
2018,"december","America","South America","Peru",87,123.582095588235,-9.93136029411765
2018,"december","America","South America","Venezuela",50,131.974711538462,9.79432692307692
2018,"december","Asia","ASEAN","Brunei",0,-45.374,4.73
2018,"december","Asia","ASEAN","Cambodia",241,-55.1844,12.2416
2018,"december","Asia","ASEAN","Indonesia",6553,-49.7179831932773,-5.32147058823529
2018,"december","Asia","ASEAN","Laos",112,-55.9455555555555,18.0761111111111
2018,"december","Asia","ASEAN","Malaysia",11618,-56.2003067484662,3.87441717791411
2018,"december","Asia","ASEAN","Myanmar",955,-63.8993939393939,18.9172727272727
2018,"december","Asia","ASEAN","Singapore",13784,-56.15,1.3
2018,"december","Asia","ASEAN","Thailand",5032,-58.8763822525597,14.4172354948805
2018,"december","Asia","ASEAN","Vietnam",4405,-53.5057352941176,16.3188235294118
2018,"december","Asia","East Asia","China",97513,-44.1156278026906,34.0535201793722
2018,"december","Asia","East Asia","Hongkong",0,NA,NA
2018,"december","Asia","East Asia","Japan",53806,-23.1284684684684,35.605975975976
2018,"december","Asia","East Asia","Korea",127935,-32.3073484848485,36.3019696969697
2018,"december","Asia","East Asia","Macau",764,NA,NA
2018,"december","Asia","East Asia","Taiwan",19477,-39.2136734693877,24.0868367346939
2018,"december","Asia","Middle East","Bahrain",215,-109.447272727273,26.1736363636364
2018,"december","Asia","Middle East","Egypt",187,-128.630588235294,29.4472549019608
2018,"december","Asia","Middle East","Jordan",149,-124.15642384106,32.0415894039735
2018,"december","Asia","Middle East","Kuwait",368,-112.027714285714,29.2714285714286
2018,"december","Asia","Middle East","Oman",142,-102.48380952381,22.9366666666667
2018,"december","Asia","Middle East","Qatar",220,-108.735555555556,25.3366666666667
2018,"december","Asia","Middle East","Saudi Arabia",3548,-115.712795698925,23.777311827957
2018,"december","Asia","Middle East","United Arab Emirates",995,-104.391111111111,25.18
2018,"december","Asia","South Asia","Bangladesh",364,-69.7788111888112,23.7406293706294
2018,"december","Asia","South Asia","India",0,-80.6390758047767,21.5019210799585
2018,"december","Asia","South Asia","Iran",209,-108.556127819549,33.8924812030075
2018,"december","Asia","South Asia","Nepal",0,-75.3217307692308,27.6073076923077
2018,"december","Asia","South Asia","Pakistan",306,-89.0981339712919,29.9402631578947
2018,"december","Asia","South Asia","Sri Lanka",443,-79.6352112676057,7.26901408450704
2018,"december","Australasia & The Pacific","Australasia & The Pacific","Australia",22460,-15.7823004694836,-30.319014084507
2018,"december","Australasia & The Pacific","Australasia & The Pacific","Guam",2164,-15.2292592592593,13.4496296296296
2018,"december","Australasia & The Pacific","Australasia & The Pacific","Nauru",2,6.90999999999997,-0.55
2018,"december","Australasia & The Pacific","Australasia & The Pacific","New Zealand",2779,13.6360507246377,-40.5059420289855
2018,"december","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",802,-13.0243902439024,-6.12756097560976
2018,"december","Europe","Eastern Europe","Commonwealth Of Independent States",0,NA,NA
2018,"december","Europe","Eastern Europe","Poland",1585,-141.010615034169,51.843735763098
2018,"december","Europe","Eastern Europe","Russian Federation",3328,-104.664588832487,53.6329137055838
2018,"december","Europe","Eastern Mediterranean Europe","Israel",1703,-124.919067357513,32.3195336787565
2018,"december","Europe","Eastern Mediterranean Europe","Turkey",659,-125.645423514539,39.2837547408344
2018,"december","Europe","Northern Europe","Denmark",1281,-149.482451612903,55.8588709677419
2018,"december","Europe","Northern Europe","Finland",0,-135.20176744186,62.2486046511628
